grid_id,cell_area_km2,dominant_land_cover_name,cost_adaptation_atelerix,cost_adaptation_martes,cost_adaptation_eliomys,cost_adaptation_oryctolagus,cost_corridor,has_atelerix_algirus,has_martes_martes,has_eliomys_quercinus,has_oryctolagus_cuniculus,grid_x,grid_y,neighbors,human_disturbance,current_richness,suitability_atelerix,efficiency_atelerix,suitability_martes,efficiency_martes,suitability_eliomys,efficiency_eliomys,suitability_oryctolagus,efficiency_oryctolagus
cell_19_29,0.5625000000006984,Mixed Forests,3.98,1.27,1.66,1.98,2.31,False,False,False,False,19,29,"cell_19_30,cell_19_28,cell_18_29,cell_20_29,cell_18_30,cell_20_30,cell_18_28,cell_20_28",0.0,0,2.0,0.5012531328320803,3.0,2.34375,3.0,1.7964071856287427,2.0,1.0050251256281406
cell_19_30,0.5624999999993016,Non-irrigated Arable Land,1.4,7.41,5.81,3.51,3.54,False,False,False,False,19,30,"cell_19_31,cell_19_29,cell_18_30,cell_20_30,cell_18_31,cell_20_31,cell_18_29,cell_20_29",0.3,0,3.0,2.127659574468085,1.0,0.1347708894878706,1.0,0.17182130584192443,3.0,0.8522727272727274
cell_19_31,0.5625,Non-irrigated Arable Land,1.99,6.56,6.3,2.83,2.24,False,False,False,False,19,31,"cell_19_32,cell_19_30,cell_18_31,cell_20_31,cell_18_32,cell_20_32,cell_18_30,cell_20_30",0.3,0,3.0,1.5,1.0,0.15220700152207003,1.0,0.1584786053882726,3.0,1.0563380281690142
cell_19_32,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.83,4.65,2.78,1.21,3.4,False,False,False,False,19,32,"cell_19_33,cell_19_31,cell_18_32,cell_20_32,cell_18_33,cell_20_33,cell_18_31,cell_20_31",0.1,0,3.0,1.6304347826086956,2.5,0.5364806866952789,2.5,0.896057347670251,3.0,2.459016393442623
cell_19_33,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.19,1.49,2.54,1.92,2.27,False,False,False,False,19,33,"cell_19_34,cell_19_32,cell_18_33,cell_20_33,cell_18_34,cell_20_34,cell_18_32,cell_20_32",0.1,0,3.0,1.3636363636363638,2.5,1.6666666666666667,2.5,0.9803921568627452,3.0,1.5544041450777202
cell_19_34,0.5624999999993016,Non-irrigated Arable Land,1.5,6.31,10.61,2.42,2.25,False,False,False,False,19,34,"cell_19_35,cell_19_33,cell_18_34,cell_20_34,cell_18_35,cell_20_35,cell_18_33,cell_20_33",0.3,0,3.0,1.9867549668874172,1.0,0.15822784810126583,1.0,0.09416195856873824,3.0,1.234567901234568
cell_19_35,0.5625000000003493,Coniferous Forests,8.78,2.68,2.88,2.6,2.65,False,False,False,False,19,35,"cell_19_36,cell_19_34,cell_18_35,cell_20_35,cell_18_36,cell_20_36,cell_18_34,cell_20_34",0.0,0,1.0,0.11376564277588169,2.5,0.929368029739777,2.5,0.8650519031141869,1.5,0.574712643678161
cell_19_36,0.5625000000003493,Coniferous Forests,10.3,3.54,2.81,6.95,1.27,False,False,False,False,19,36,"cell_19_37,cell_19_35,cell_18_36,cell_20_36,cell_18_37,cell_20_37,cell_18_35,cell_20_35",0.0,0,1.0,0.09699321047526673,2.5,0.7042253521126761,2.5,0.8865248226950355,1.5,0.21551724137931036
cell_19_37,0.5360921104811425,Coniferous Forests,7.84,2.67,2.95,4.97,2.15,False,False,False,False,19,37,"cell_19_38,cell_19_36,cell_18_37,cell_20_37,cell_18_38,cell_18_36,cell_20_36",0.0,0,1.0,0.12738853503184713,2.5,0.9328358208955225,2.5,0.8445945945945946,1.5,0.30120481927710846
cell_19_38,0.07369907278325577,Peatbogs,10.8,11.35,7.41,10.85,2.01,False,False,False,False,19,38,"cell_19_37,cell_18_38,cell_18_37,cell_20_37",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_20_19,0.4052013329097928,Coniferous Forests,9.04,2.21,2.55,5.88,1.7,False,False,False,False,20,19,"cell_20_20,cell_19_19,cell_21_19,cell_19_20,cell_21_20,cell_21_18",0.0,0,1.0,0.11049723756906078,2.5,1.1261261261261262,2.5,0.9765625000000001,1.5,0.2546689303904924
cell_20_20,0.5625000000010913,Coniferous Forests,7.4,3.05,3.21,5.89,2.07,False,False,False,False,20,20,"cell_20_21,cell_20_19,cell_19_20,cell_21_20,cell_19_21,cell_21_21,cell_19_19,cell_21_19",0.0,0,1.0,0.1349527665317139,2.5,0.8169934640522877,2.5,0.7763975155279503,1.5,0.25423728813559326
cell_20_21,0.5625000000000436,Coniferous Forests,8.34,4.4,4.17,3.8,2.17,False,False,False,False,20,21,"cell_20_22,cell_20_20,cell_19_21,cell_21_21,cell_19_22,cell_21_22,cell_19_20,cell_21_20",0.0,0,1.0,0.11976047904191617,2.5,0.5668934240362812,2.5,0.5980861244019139,1.5,0.3937007874015748
cell_20_22,0.5624999999989523,Coniferous Forests,8.02,2.23,2.67,4.89,1.7,False,False,False,False,20,22,"cell_20_23,cell_20_21,cell_19_22,cell_21_22,cell_19_23,cell_21_23,cell_19_21,cell_21_21",0.0,0,1.0,0.12453300124533002,2.5,1.1160714285714286,2.5,0.9328358208955225,1.5,0.30612244897959184
cell_20_23,0.5625000000006984,Sclerophyllous Vegetation,2.06,2.25,1.47,181.07,2.16,False,False,False,False,20,23,"cell_20_24,cell_20_22,cell_19_23,cell_21_23,cell_19_24,cell_21_24,cell_19_22,cell_21_22",0.0,0,3.0,1.4492753623188408,3.0,1.3274336283185841,3.0,2.027027027027027,3.0,0.01656726308813784
cell_20_24,0.5624999999996507,Mixed Forests,3.23,2.12,1.47,4.01,1.92,False,False,False,False,20,24,"cell_20_25,cell_20_23,cell_19_24,cell_21_24,cell_19_25,cell_21_25,cell_19_23,cell_21_23",0.0,0,2.0,0.617283950617284,3.0,1.4084507042253522,3.0,2.027027027027027,2.0,0.49751243781094534
cell_20_25,0.5625000000003493,Natural Grasslands,3.02,3.3,6.35,213.19,2.57,False,False,False,False,20,25,"cell_20_26,cell_20_24,cell_19_25,cell_21_25,cell_19_26,cell_21_26,cell_19_24,cell_21_24",0.0,0,2.5,0.8250825082508252,1.5,0.4531722054380665,1.0,0.15723270440251574,3.0,0.014071294559099438
cell_20_26,0.5624999999989523,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.3,2.53,3.25,1.99,2.18,False,False,True,False,20,26,"cell_20_27,cell_20_25,cell_19_26,cell_21_26,cell_19_27,cell_21_27,cell_19_25,cell_21_25",0.1,1,3.0,1.298701298701299,2.5,0.9842519685039371,2.5,0.7668711656441718,3.0,1.5
cell_20_27,0.5625000000010477,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.87,3.9,1.53,1.64,1.72,False,False,False,False,20,27,"cell_20_28,cell_20_26,cell_19_27,cell_21_27,cell_19_28,cell_21_28,cell_19_26,cell_21_26",0.1,0,3.0,1.0416666666666667,2.5,0.639386189258312,2.5,1.6233766233766234,3.0,1.8181818181818183
cell_20_28,0.5624999999993016,Sclerophyllous Vegetation,2.58,2.08,2.87,123.55,1.87,False,False,False,False,20,28,"cell_20_29,cell_20_27,cell_19_28,cell_21_28,cell_19_29,cell_21_29,cell_19_27,cell_21_27",0.0,0,3.0,1.1583011583011584,3.0,1.4354066985645935,3.0,1.0416666666666667,3.0,0.024279702168986728
cell_20_29,0.562500000001397,Non-irrigated Arable Land,3.29,6.18,5.19,2.52,1.4,False,False,False,False,20,29,"cell_20_30,cell_20_28,cell_19_29,cell_21_29,cell_19_30,cell_21_30,cell_19_28,cell_21_28",0.3,0,3.0,0.9090909090909092,1.0,0.16155088852988692,1.0,0.1923076923076923,3.0,1.1857707509881423
cell_20_30,0.5624999999996071,Non-irrigated Arable Land,1.54,9.04,8.33,1.97,1.93,False,False,False,False,20,30,"cell_20_31,cell_20_29,cell_19_30,cell_21_30,cell_19_31,cell_21_31,cell_19_29,cell_21_29",0.3,0,3.0,1.9354838709677418,1.0,0.11049723756906078,1.0,0.11990407673860912,3.0,1.5151515151515151
cell_20_31,0.5624999999996071,Broad-leaved Forests,4.87,1.71,2.84,4.11,1.42,False,False,False,False,20,31,"cell_20_32,cell_20_30,cell_19_31,cell_21_31,cell_19_32,cell_21_32,cell_19_30,cell_21_30",0.0,0,2.0,0.4098360655737705,3.0,1.744186046511628,3.0,1.0526315789473686,2.0,0.4854368932038835
cell_20_32,0.5624999999996507,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.11,3.29,3.19,2.38,3.04,False,False,False,False,20,32,"cell_20_33,cell_20_31,cell_19_32,cell_21_32,cell_19_33,cell_21_33,cell_19_31,cell_21_31",0.1,0,3.0,1.4150943396226416,2.5,0.7575757575757576,2.5,0.7812500000000001,3.0,1.2552301255230127
cell_20_33,0.5625000000006984,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,3.31,3.3,3.1,2.04,0.95,False,False,False,False,20,33,"cell_20_34,cell_20_32,cell_19_33,cell_21_33,cell_19_34,cell_21_34,cell_19_32,cell_21_32",0.1,0,3.0,0.9036144578313253,2.5,0.7552870090634441,2.5,0.8038585209003216,3.0,1.4634146341463417
cell_20_34,0.5624999999989523,Non-irrigated Arable Land,1.52,6.32,8.89,2.37,2.32,False,False,False,False,20,34,"cell_20_35,cell_20_33,cell_19_34,cell_21_34,cell_19_35,cell_21_35,cell_19_33,cell_21_33",0.3,0,3.0,1.9607843137254901,1.0,0.1579778830963665,1.0,0.11235955056179775,3.0,1.2605042016806722
cell_20_35,0.5625000000006984,Non-irrigated Arable Land,1.5,9.18,7.11,1.82,1.68,False,False,False,False,20,35,"cell_20_36,cell_20_34,cell_19_35,cell_21_35,cell_19_36,cell_21_36,cell_19_34,cell_21_34",0.3,0,3.0,1.9867549668874172,1.0,0.1088139281828074,1.0,0.1404494382022472,3.0,1.639344262295082
cell_20_36,0.5625,Sclerophyllous Vegetation,1.64,1.4,1.28,331.4,1.91,False,False,False,False,20,36,"cell_20_37,cell_20_35,cell_19_36,cell_21_36,cell_19_37,cell_21_37,cell_19_35,cell_21_35",0.0,0,3.0,1.8181818181818183,3.0,2.127659574468085,3.0,2.3255813953488373,3.0,0.009052231375033947
cell_20_37,0.11412045689326672,Peatbogs,5.75,7.39,10.05,9.22,2.85,False,False,False,False,20,37,"cell_20_36,cell_19_37,cell_21_37,cell_19_38,cell_19_36,cell_21_36",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_21_18,0.05259817315051165,Coniferous Forests,7.21,2.29,2.82,6.35,1.18,False,False,False,False,21,18,"cell_21_19,cell_22_18,cell_20_19,cell_22_19",0.0,0,1.0,0.13850415512465375,2.5,1.0869565217391306,2.5,0.8833922261484101,1.5,0.23584905660377362
cell_21_19,0.5385450569066312,Coniferous Forests,6.86,2.72,1.87,6.9,1.57,False,False,False,False,21,19,"cell_21_20,cell_21_18,cell_20_19,cell_22_19,cell_20_20,cell_22_20,cell_22_18",0.0,0,1.0,0.14556040756914118,2.5,0.9157509157509157,2.5,1.3297872340425532,1.5,0.2170767004341534
cell_21_20,0.5625000000003493,Coniferous Forests,8.23,3.09,3.66,7.38,1.99,False,False,False,False,21,20,"cell_21_21,cell_21_19,cell_20_20,cell_22_20,cell_20_21,cell_22_21,cell_20_19,cell_22_19",0.0,0,1.0,0.12135922330097088,2.5,0.8064516129032259,2.5,0.6811989100817439,1.5,0.2029769959404601
cell_21_21,0.5625000000003493,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.21,2.38,3.52,2.32,2.61,False,False,False,False,21,21,"cell_21_22,cell_21_20,cell_20_21,cell_22_21,cell_20_22,cell_22_22,cell_20_20,cell_22_20",0.1,0,3.0,1.3513513513513515,2.5,1.0460251046025106,2.5,0.708215297450425,3.0,1.2875536480686698
cell_21_22,0.5624999999993016,Broad-leaved Forests,5.88,2.45,1.35,5.76,3.08,False,False,False,False,21,22,"cell_21_23,cell_21_21,cell_20_22,cell_22_22,cell_20_23,cell_22_23,cell_20_21,cell_22_21",0.0,0,2.0,0.33955857385398985,3.0,1.2195121951219512,3.0,2.205882352941176,2.0,0.3466204506065858
cell_21_23,0.5625000000003493,Coniferous Forests,9.43,3.2,1.16,5.0,1.54,False,False,False,False,21,23,"cell_21_24,cell_21_22,cell_20_23,cell_22_23,cell_20_24,cell_22_24,cell_20_22,cell_22_22",0.0,0,1.0,0.10593220338983052,2.5,0.778816199376947,2.5,2.1367521367521367,1.5,0.29940119760479045
cell_21_24,0.5625,Natural Grasslands,2.54,5.17,7.63,194.36,1.7,False,False,False,False,21,24,"cell_21_25,cell_21_23,cell_20_24,cell_22_24,cell_20_25,cell_22_25,cell_20_23,cell_22_23",0.0,0,2.5,0.9803921568627452,1.5,0.2895752895752896,1.0,0.13089005235602094,3.0,0.01543448062972681
cell_21_25,0.5624999999996507,Natural Grasslands,2.28,7.07,9.23,193.54,2.12,False,False,False,False,21,25,"cell_21_26,cell_21_24,cell_20_25,cell_22_25,cell_20_26,cell_22_26,cell_20_24,cell_22_24",0.0,0,2.5,1.091703056768559,1.5,0.211864406779661,1.0,0.10822510822510822,3.0,0.015499870834409714
cell_21_26,0.5624999999996507,Sclerophyllous Vegetation,2.3,2.7,2.05,143.43,1.86,False,False,False,False,21,26,"cell_21_27,cell_21_25,cell_20_26,cell_22_26,cell_20_27,cell_22_27,cell_20_25,cell_22_25",0.0,0,3.0,1.298701298701299,3.0,1.1070110701107012,3.0,1.4563106796116507,3.0,0.02091466815393196
cell_21_27,0.5625000000003493,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.21,2.92,2.97,1.84,2.12,False,False,False,False,21,27,"cell_21_28,cell_21_26,cell_20_27,cell_22_27,cell_20_28,cell_22_28,cell_20_26,cell_22_26",0.1,0,3.0,2.459016393442623,2.5,0.8532423208191127,2.5,0.8389261744966443,3.0,1.6216216216216215
cell_21_28,0.5624999999996507,Non-irrigated Arable Land,3.1,7.68,7.26,2.12,1.86,False,False,False,False,21,28,"cell_21_29,cell_21_27,cell_20_28,cell_22_28,cell_20_29,cell_22_29,cell_20_27,cell_22_27",0.3,0,3.0,0.9646302250803859,1.0,0.13003901170351106,1.0,0.13755158184319122,3.0,1.4084507042253522
cell_21_29,0.562500000001397,Non-irrigated Arable Land,2.71,5.34,8.24,2.01,1.7,False,False,False,False,21,29,"cell_21_30,cell_21_28,cell_20_29,cell_22_29,cell_20_30,cell_22_30,cell_20_28,cell_22_28",0.3,0,3.0,1.1029411764705883,1.0,0.1869158878504673,1.0,0.12121212121212122,3.0,1.4851485148514854
cell_21_30,0.5625000000000436,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.72,2.67,3.88,2.22,2.05,False,False,False,False,21,30,"cell_21_31,cell_21_29,cell_20_30,cell_22_30,cell_20_31,cell_22_31,cell_20_29,cell_22_29",0.1,0,3.0,1.7341040462427746,2.5,0.9328358208955225,2.5,0.6426735218508998,3.0,1.345291479820628
cell_21_31,0.5624999999993452,Broad-leaved Forests,2.29,1.83,1.61,4.51,2.19,False,False,False,False,21,31,"cell_21_32,cell_21_30,cell_20_31,cell_22_31,cell_20_32,cell_22_32,cell_20_30,cell_22_30",0.0,0,2.0,0.8695652173913044,3.0,1.6304347826086956,3.0,1.8518518518518516,2.0,0.4424778761061947
cell_21_32,0.5624999999996507,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.81,3.2,1.83,2.04,2.05,False,False,False,False,21,32,"cell_21_33,cell_21_31,cell_20_32,cell_22_32,cell_20_33,cell_22_33,cell_20_31,cell_22_31",0.1,0,3.0,1.0638297872340425,2.5,0.778816199376947,2.5,1.358695652173913,3.0,1.4634146341463417
cell_21_33,0.5625000000006984,Transitional Woodland-Shrub,1.93,1.9,2.3,222.85,2.9,False,False,False,False,21,33,"cell_21_34,cell_21_32,cell_20_33,cell_22_33,cell_20_34,cell_22_34,cell_20_32,cell_22_32",0.0,0,3.0,1.5463917525773196,3.0,1.5706806282722514,3.0,1.298701298701299,3.0,0.013461365879924617
cell_21_34,0.5624999999993016,Broad-leaved Forests,5.24,2.15,1.39,6.29,1.66,False,False,False,False,21,34,"cell_21_35,cell_21_33,cell_20_34,cell_22_34,cell_20_35,cell_22_35,cell_20_33,cell_22_33",0.0,0,2.0,0.38095238095238093,3.0,1.388888888888889,3.0,2.142857142857143,2.0,0.31746031746031744
cell_21_35,0.5625000000003493,Coniferous Forests,5.61,4.23,1.82,6.06,2.17,False,False,False,False,21,35,"cell_21_36,cell_21_34,cell_20_35,cell_22_35,cell_20_36,cell_22_36,cell_20_34,cell_22_34",0.0,0,1.0,0.17793594306049823,2.5,0.5896226415094339,2.5,1.366120218579235,1.5,0.24711696869851732
cell_21_36,0.5280064836361715,Mixed Forests,3.4,1.68,2.47,4.1,1.8,False,False,False,False,21,36,"cell_21_37,cell_21_35,cell_20_36,cell_22_36,cell_20_37,cell_22_37,cell_20_35,cell_22_35",0.0,0,2.0,0.5865102639296188,3.0,1.7751479289940828,3.0,1.2096774193548387,2.0,0.4866180048661801
cell_21_37,0.022762492676381845,Peatbogs,10.01,9.02,10.79,11.12,2.48,False,False,False,False,21,37,"cell_21_36,cell_20_37,cell_22_37,cell_20_36,cell_22_36",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_22_18,0.11045407980267544,Coniferous Forests,8.07,1.95,2.21,5.34,1.9,False,False,False,False,22,18,"cell_22_19,cell_21_18,cell_23_18,cell_21_19,cell_23_19",0.0,0,1.0,0.12376237623762376,2.5,1.2755102040816326,2.5,1.1261261261261262,1.5,0.28037383177570097
cell_22_19,0.5525350233999492,Coniferous Forests,7.32,2.99,3.68,6.54,2.12,False,False,False,False,22,19,"cell_22_20,cell_22_18,cell_21_19,cell_23_19,cell_21_20,cell_23_20,cell_21_18,cell_23_18",0.0,0,1.0,0.1364256480218281,2.5,0.8333333333333334,2.5,0.6775067750677507,1.5,0.22900763358778625
cell_22_20,0.5625,Coniferous Forests,8.93,3.78,2.79,5.26,1.92,False,False,False,False,22,20,"cell_22_21,cell_22_19,cell_21_20,cell_23_20,cell_21_21,cell_23_21,cell_21_19,cell_23_19",0.0,0,1.0,0.11185682326621925,2.5,0.6596306068601584,2.5,0.8928571428571429,1.5,0.28462998102466797
cell_22_21,0.5624999999996507,Transitional Woodland-Shrub,1.36,0.95,2.8,63.31,2.02,False,False,False,False,22,21,"cell_22_22,cell_22_20,cell_21_21,cell_23_21,cell_21_22,cell_23_22,cell_21_20,cell_23_20",0.0,0,3.0,2.18978102189781,3.0,3.125,3.0,1.0676156583629894,3.0,0.047378395451674035
cell_22_22,0.5625000000003493,Broad-leaved Forests,3.86,1.6,1.42,2.34,1.54,False,False,False,False,22,22,"cell_22_23,cell_22_21,cell_21_22,cell_23_22,cell_21_23,cell_23_23,cell_21_21,cell_23_21",0.0,0,2.0,0.516795865633075,3.0,1.8633540372670807,3.0,2.097902097902098,2.0,0.8510638297872342
cell_22_23,0.5625,Complex Cultivation Patterns,2.07,4.04,3.48,2.24,2.13,True,False,False,False,22,23,"cell_22_24,cell_22_22,cell_21_23,cell_23_23,cell_21_24,cell_23_24,cell_21_22,cell_23_22",0.2,1,3.0,1.4423076923076925,2.0,0.4938271604938272,2.0,0.5730659025787966,3.0,1.3333333333333333
cell_22_24,0.5625000000003493,Complex Cultivation Patterns,2.31,4.85,3.85,2.88,1.38,False,False,False,False,22,24,"cell_22_25,cell_22_23,cell_21_24,cell_23_24,cell_21_25,cell_23_25,cell_21_23,cell_23_23",0.2,0,3.0,1.293103448275862,2.0,0.41152263374485604,2.0,0.5181347150259068,3.0,1.0380622837370244
cell_22_25,0.5624999999996507,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.43,3.31,2.83,2.66,2.09,False,False,False,False,22,25,"cell_22_26,cell_22_24,cell_21_25,cell_23_25,cell_21_26,cell_23_26,cell_21_24,cell_23_24",0.1,0,3.0,1.2295081967213115,2.5,0.7530120481927711,2.5,0.8802816901408451,3.0,1.1235955056179776
cell_22_26,0.5624999999993016,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.33,3.26,3.07,2.19,0.93,False,False,False,False,22,26,"cell_22_27,cell_22_25,cell_21_26,cell_23_26,cell_21_27,cell_23_27,cell_21_25,cell_23_25",0.1,0,3.0,2.2388059701492535,2.5,0.7645259938837922,2.5,0.8116883116883118,3.0,1.3636363636363638
cell_22_27,0.5624999999996507,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.08,2.82,3.44,2.72,1.29,False,False,False,False,22,27,"cell_22_28,cell_22_26,cell_21_27,cell_23_27,cell_21_28,cell_23_28,cell_21_26,cell_23_26",0.1,0,3.0,2.7522935779816513,2.5,0.8833922261484101,2.5,0.7246376811594204,3.0,1.098901098901099
cell_22_28,0.5625000000010477,Non-irrigated Arable Land,2.77,8.72,7.68,2.1,1.92,False,False,False,False,22,28,"cell_22_29,cell_22_27,cell_21_28,cell_23_28,cell_21_29,cell_23_29,cell_21_27,cell_23_27",0.3,0,3.0,1.0791366906474822,1.0,0.1145475372279496,1.0,0.13003901170351106,3.0,1.4218009478672986
cell_22_29,0.5625000000006984,Non-irrigated Arable Land,2.2,9.52,11.04,2.56,2.81,False,False,False,False,22,29,"cell_22_30,cell_22_28,cell_21_29,cell_23_29,cell_21_30,cell_23_30,cell_21_28,cell_23_28",0.3,0,3.0,1.3574660633484164,1.0,0.10493179433368312,1.0,0.0904977375565611,3.0,1.1673151750972763
cell_22_30,0.5624999999993016,Non-irrigated Arable Land,1.55,5.44,8.23,1.82,1.56,False,False,False,False,22,30,"cell_22_31,cell_22_29,cell_21_30,cell_23_30,cell_21_31,cell_23_31,cell_21_29,cell_23_29",0.3,0,3.0,1.923076923076923,1.0,0.18348623853211007,1.0,0.12135922330097088,3.0,1.639344262295082
cell_22_31,0.5624999999999564,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.93,3.58,2.96,2.24,1.59,False,False,False,False,22,31,"cell_22_32,cell_22_30,cell_21_31,cell_23_31,cell_21_32,cell_23_32,cell_21_30,cell_23_30",0.1,0,3.0,1.0204081632653061,2.5,0.6963788300835655,2.5,0.8417508417508418,3.0,1.3333333333333333
cell_22_32,0.5624999999999564,Transitional Woodland-Shrub,2.07,1.94,1.75,214.04,1.44,False,False,False,False,22,32,"cell_22_33,cell_22_31,cell_21_32,cell_23_32,cell_21_33,cell_23_33,cell_21_31,cell_23_31",0.0,0,3.0,1.4423076923076925,3.0,1.5384615384615385,3.0,1.7045454545454546,3.0,0.014015416958654521
cell_22_33,0.5625000000003493,Broad-leaved Forests,5.18,1.68,3.14,6.37,1.76,False,False,False,False,22,33,"cell_22_34,cell_22_32,cell_21_33,cell_23_33,cell_21_34,cell_23_34,cell_21_32,cell_23_32",0.0,0,2.0,0.3853564547206166,3.0,1.7751479289940828,3.0,0.9523809523809524,2.0,0.31347962382445144
cell_22_34,0.5624999999993016,Mixed Forests,4.07,0.53,2.03,2.83,2.04,False,False,False,False,22,34,"cell_22_35,cell_22_33,cell_21_34,cell_23_34,cell_21_35,cell_23_35,cell_21_33,cell_23_33",0.0,0,2.0,0.49019607843137253,3.0,5.555555555555555,3.0,1.470588235294118,2.0,0.7042253521126761
cell_22_35,0.5625000000003493,Mixed Forests,6.06,1.17,1.72,5.35,2.32,False,False,False,False,22,35,"cell_22_36,cell_22_34,cell_21_35,cell_23_35,cell_21_36,cell_23_36,cell_21_34,cell_23_34",0.0,0,2.0,0.3294892915980231,3.0,2.5423728813559325,3.0,1.7341040462427746,2.0,0.373134328358209
cell_22_36,0.5625000000003493,Mixed Forests,5.76,3.02,1.63,3.34,1.38,False,False,False,False,22,36,"cell_22_37,cell_22_35,cell_21_36,cell_23_36,cell_21_37,cell_23_37,cell_21_35,cell_23_35",0.0,0,2.0,0.3466204506065858,3.0,0.9900990099009902,3.0,1.829268292682927,2.0,0.5970149253731344
cell_22_37,0.28717172313810146,Natural Grasslands,2.8,5.17,7.69,283.87,1.75,False,False,False,False,22,37,"cell_22_36,cell_21_37,cell_23_37,cell_23_38,cell_21_36,cell_23_36",0.0,0,2.5,0.8896797153024912,1.5,0.2895752895752896,1.0,0.12987012987012986,3.0,0.010567845568550092
cell_23_18,0.4104016590928689,Coniferous Forests,9.46,2.13,2.72,5.21,1.91,False,False,False,False,23,18,"cell_23_19,cell_22_18,cell_24_18,cell_22_19,cell_24_19,cell_24_17",0.0,0,1.0,0.10559662090813093,2.5,1.1682242990654208,2.5,0.9157509157509157,1.5,0.2873563218390805
cell_23_19,0.5625000000003493,Coniferous Forests,8.97,2.63,1.3,5.91,1.97,False,False,False,False,23,19,"cell_23_20,cell_23_18,cell_22_19,cell_24_19,cell_22_20,cell_24_20,cell_22_18,cell_24_18",0.0,0,1.0,0.11135857461024498,2.5,0.9469696969696971,2.5,1.9083969465648853,1.5,0.2533783783783784
cell_23_20,0.5625,Coniferous Forests,10.05,2.4,2.95,6.3,1.6,False,False,False,False,23,20,"cell_23_21,cell_23_19,cell_22_20,cell_24_20,cell_22_21,cell_24_21,cell_22_19,cell_24_19",0.0,0,1.0,0.09940357852882703,2.5,1.037344398340249,2.5,0.8445945945945946,1.5,0.2377179080824089
cell_23_21,0.5624999999996507,Coniferous Forests,6.55,3.1,3.28,6.27,1.97,False,False,False,False,23,21,"cell_23_22,cell_23_20,cell_22_21,cell_24_21,cell_22_22,cell_24_22,cell_22_20,cell_24_20",0.0,0,1.0,0.1524390243902439,2.5,0.8038585209003216,2.5,0.7598784194528876,1.5,0.2388535031847134
cell_23_22,0.5625,Transitional Woodland-Shrub,2.41,2.91,2.38,160.66,2.2,False,False,False,False,23,22,"cell_23_23,cell_23_21,cell_22_22,cell_24_22,cell_22_23,cell_24_23,cell_22_21,cell_24_21",0.0,0,3.0,1.2396694214876034,3.0,1.0273972602739727,3.0,1.2552301255230127,3.0,0.018671811788137177
cell_23_23,0.5625000000006984,Pastures,2.64,7.12,10.04,3.1,1.76,False,False,False,False,23,23,"cell_23_24,cell_23_22,cell_22_23,cell_24_23,cell_22_24,cell_24_24,cell_22_22,cell_24_22",0.1,0,3.0,1.1320754716981132,1.0,0.1402524544179523,1.0,0.09950248756218906,3.0,0.9646302250803859
cell_23_24,0.5624999999996507,Complex Cultivation Patterns,0.94,4.15,5.82,1.56,2.08,True,True,True,True,23,24,"cell_23_25,cell_23_23,cell_22_24,cell_24_24,cell_22_25,cell_24_25,cell_22_23,cell_24_23",0.2,4,3.0,3.1578947368421053,2.0,0.4807692307692307,2.0,0.34305317324185247,3.0,1.910828025477707
cell_23_25,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.29,2.08,4.57,1.34,1.27,False,False,False,False,23,25,"cell_23_26,cell_23_24,cell_22_25,cell_24_25,cell_22_26,cell_24_26,cell_22_24,cell_24_24",0.1,0,3.0,2.3076923076923075,2.5,1.1961722488038278,2.5,0.5458515283842794,3.0,2.222222222222222
cell_23_26,0.5624999999993452,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,0.78,4.22,3.38,1.62,1.25,False,False,False,False,23,26,"cell_23_27,cell_23_25,cell_22_26,cell_24_26,cell_22_27,cell_24_27,cell_22_25,cell_24_25",0.1,0,3.0,3.7974683544303796,2.5,0.591016548463357,2.5,0.7374631268436579,3.0,1.840490797546012
cell_23_27,0.5624999999993888,Coniferous Forests,7.6,3.15,2.15,5.69,2.0,False,False,False,False,23,27,"cell_23_28,cell_23_26,cell_22_27,cell_24_27,cell_22_28,cell_24_28,cell_22_26,cell_24_26",0.0,0,1.0,0.1314060446780552,2.5,0.7911392405063292,2.5,1.1574074074074077,1.5,0.2631578947368421
